order_id,booking_time,customer_id,customer_name,customer_email,event_id,event_name,event_location,seat_number,seat_price,event_category,booking_day_of_week,booking_hour,payment_id,payment_time,amount,payment_method,payment_type,booking_event_time,payment_event_time
order_6207,2025-02-04T19:22:54.0000000,cust6207,Brianna Murray,nreid@example.net,event55,Concert,"030 Monica Throughway Apt. 621
Arroyofurt, WI 28300",B8,85,Music,Tuesday,19,payment_7207,2025-02-04T19:22:44.0000000,167,Credit Card,Card,2025-02-04T13:52:55.6270000,2025-02-04T13:52:45.9710000
order_3199,2025-02-04T19:19:20.0000000,cust3199,Deborah Silva,meyermiguel@example.org,event24,Play,"10992 Mckinney Wells Suite 195
Smithberg, VA 19963",A3,95,Theater,Tuesday,19,payment_4199,2025-02-04T19:19:15.0000000,142,PayPal,Online,2025-02-04T13:49:21.9810000,2025-02-04T13:49:16.4800000
order_4828,2025-02-04T19:21:16.0000000,cust4828,Charles Hernandez,robert24@example.net,event47,Concert,"7573 Stephanie Spurs
Gonzalezland, PA 45901",C6,57,Music,Tuesday,19,payment_5828,2025-02-04T19:21:09.0000000,104,Credit Card,Card,2025-02-04T13:51:17.7800000,2025-02-04T13:51:10.1650000
order_5657,2025-02-04T19:22:15.0000000,cust5657,Anthony Hardin,christinadiaz@example.net,event56,Concert,"90649 Kenneth Port Apt. 270
Harrisfort, TN 17899",B1,64,Music,Tuesday,19,payment_6657,2025-02-04T19:22:06.0000000,120,Debit Card,Card,2025-02-04T13:52:16.3610000,2025-02-04T13:52:07.8580000
order_5730,2025-02-04T19:22:20.0000000,cust5730,Rodney Brown,alfred22@example.org,event40,Concert,"14085 Carr Spring Suite 447
North Heather, MN 04534",C3,100,Music,Tuesday,19,payment_6730,2025-02-04T19:22:11.0000000,100,Debit Card,Card,2025-02-04T13:52:21.6220000,2025-02-04T13:52:12.8420000
order_6117,2025-02-04T19:22:48.0000000,cust6117,Danielle Walker,kmontgomery@example.com,event19,Concert,"4933 Christopher Circle Apt. 149
North Christine, VA 73272",C9,93,Music,Tuesday,19,payment_7117,2025-02-04T19:22:38.0000000,182,Debit Card,Card,2025-02-04T13:52:49.2330000,2025-02-04T13:52:39.5150000
order_6862,2025-02-04T19:23:40.0000000,cust6862,Christopher Harrell,vhines@example.org,event68,Concert,"626 Jennings Summit
North Felicia, TX 72452",B7,68,Music,Tuesday,19,payment_7862,2025-02-04T19:23:30.0000000,146,Debit Card,Card,2025-02-04T13:53:41.9560000,2025-02-04T13:53:31.2100000
order_6702,2025-02-04T19:23:29.0000000,cust6702,Jenna Clark,lucascarpenter@example.net,event1,Concert,"865 Adams Unions Suite 123
Thompsonport, CA 98508",A3,65,Music,Tuesday,19,payment_7702,2025-02-04T19:23:19.0000000,179,Debit Card,Card,2025-02-04T13:53:30.3470000,2025-02-04T13:53:20.1720000
order_6589,2025-02-04T19:23:21.0000000,cust6589,Jon Davis,jroberts@example.net,event99,Concert,"USS Newton
FPO AP 65864",A10,66,Music,Tuesday,19,payment_7589,2025-02-04T19:23:11.0000000,180,PayPal,Online,2025-02-04T13:53:22.2680000,2025-02-04T13:53:12.3800000
order_6105,2025-02-04T19:22:47.0000000,cust6105,Sarah Mendoza,wwilliams@example.com,event94,Concert,"0813 Anderson Manors
Mooremouth, MS 57244",B1,55,Music,Tuesday,19,payment_7105,2025-02-04T19:22:37.0000000,197,PayPal,Online,2025-02-04T13:52:48.3610000,2025-02-04T13:52:38.7050000
order_6708,2025-02-04T19:23:29.0000000,cust6708,Logan Barker,denise39@example.com,event86,Concert,"4806 Brock Divide
Christophermouth, SC 60796",A10,97,Music,Tuesday,19,payment_7708,2025-02-04T19:23:19.0000000,119,Credit Card,Card,2025-02-04T13:53:30.7680000,2025-02-04T13:53:20.5520000
order_3201,2025-02-04T19:19:21.0000000,cust3201,Debbie Hernandez,mramirez@example.net,event11,Concert,"4610 Wright Locks
Jasonport, ID 84262",A2,100,Music,Tuesday,19,payment_4201,2025-02-04T19:19:15.0000000,109,Debit Card,Card,2025-02-04T13:49:22.1240000,2025-02-04T13:49:16.6480000
order_3887,2025-02-04T19:20:09.0000000,cust3887,Leonard Weaver,baileymatthew@example.com,event70,Play,"PSC 3590, Box 1560
APO AE 76302",A8,66,Theater,Tuesday,19,payment_4887,2025-02-04T19:20:02.0000000,191,Credit Card,Card,2025-02-04T13:50:10.1850000,2025-02-04T13:50:03.7830000
order_6266,2025-02-04T19:22:58.0000000,cust6266,Willie Hall,bradfordtina@example.com,event33,Play,"8505 Curtis Street Apt. 923
Port Michelle, NJ 42502",B3,100,Theater,Tuesday,19,payment_7266,2025-02-04T19:22:49.0000000,121,Credit Card,Card,2025-02-04T13:52:59.6400000,2025-02-04T13:52:50.0780000
order_5566,2025-02-04T19:22:08.0000000,cust5566,Cheryl Fry,lori41@example.com,event49,Movie,"58483 Chambers Lights Suite 591
Frankland, DC 46577",A1,58,Cinema,Tuesday,19,payment_6566,2025-02-04T19:22:00.0000000,133,Debit Card,Card,2025-02-04T13:52:09.9810000,2025-02-04T13:52:01.7170000
order_6752,2025-02-04T19:23:33.0000000,cust6752,Stuart Grimes,zwright@example.com,event55,Play,"PSC 3566, Box 9333
APO AP 15125",B9,80,Theater,Tuesday,19,payment_7752,2025-02-04T19:23:22.0000000,162,Debit Card,Card,2025-02-04T13:53:34.0650000,2025-02-04T13:53:23.6150000
order_6627,2025-02-04T19:23:24.0000000,cust6627,John Mcdonald,veronicalopez@example.org,event71,Movie,"27500 Colleen Ports
Port Josephport, NM 66334",C9,72,Cinema,Tuesday,19,payment_7627,2025-02-04T19:23:14.0000000,180,Credit Card,Card,2025-02-04T13:53:25.1120000,2025-02-04T13:53:15.0210000
order_6905,2025-02-04T19:23:43.0000000,cust6905,Kimberly Rodriguez,olivia36@example.org,event86,Play,"764 Thomas Mall Apt. 128
Wilsonburgh, MH 13239",B1,58,Theater,Tuesday,19,payment_7905,2025-02-04T19:23:33.0000000,174,Credit Card,Card,2025-02-04T13:53:44.9410000,2025-02-04T13:53:34.2720000
order_4032,2025-02-04T19:20:19.0000000,cust4032,Joshua Williams,burkenatalie@example.com,event56,Concert,"PSC 2135, Box 0214
APO AE 68381",A8,59,Music,Tuesday,19,payment_5032,2025-02-04T19:20:12.0000000,194,Credit Card,Card,2025-02-04T13:50:20.4510000,2025-02-04T13:50:13.5960000
order_6217,2025-02-04T19:22:55.0000000,cust6217,Audrey Davis,hgibson@example.org,event94,Concert,"48292 Ramirez Avenue Suite 585
East Steven, MD 43257",A1,100,Music,Tuesday,19,payment_7217,2025-02-04T19:22:45.0000000,199,Credit Card,Card,2025-02-04T13:52:56.2960000,2025-02-04T13:52:46.7340000
order_6709,2025-02-04T19:23:29.0000000,cust6709,Dr. Jesse Jones,gomezbrandon@example.com,event85,Movie,"119 Kimberly Inlet Apt. 728
East Jasonhaven, CA 44249",A2,81,Cinema,Tuesday,19,payment_7709,2025-02-04T19:23:19.0000000,126,Debit Card,Card,2025-02-04T13:53:30.8310000,2025-02-04T13:53:20.6150000
order_4035,2025-02-04T19:20:19.0000000,cust4035,Elizabeth Diaz,eboyer@example.org,event60,Play,"438 Lowery Centers Suite 063
Mendozatown, VT 30485",B1,59,Theater,Tuesday,19,payment_5035,2025-02-04T19:20:12.0000000,126,Credit Card,Card,2025-02-04T13:50:20.7070000,2025-02-04T13:50:13.8220000
order_4034,2025-02-04T19:20:19.0000000,cust4034,Amy Castro,bernardmichelle@example.net,event31,Concert,"PSC 4178, Box 3917
APO AA 50093",A4,76,Music,Tuesday,19,payment_5034,2025-02-04T19:20:12.0000000,120,PayPal,Online,2025-02-04T13:50:20.6440000,2025-02-04T13:50:13.7600000
order_6454,2025-02-04T19:23:11.0000000,cust6454,Melissa Phillips,williammccoy@example.com,event88,Concert,"151 Chase Rue
East Annette, VI 32177",B7,83,Music,Tuesday,19,payment_7454,2025-02-04T19:23:02.0000000,176,Debit Card,Card,2025-02-04T13:53:12.8770000,2025-02-04T13:53:03.0980000
order_5589,2025-02-04T19:22:10.0000000,cust5589,Jordan Cunningham,maria50@example.org,event67,Movie,"1647 Cooke Shores
Kristiborough, CA 62615",A1,67,Cinema,Tuesday,19,payment_6589,2025-02-04T19:22:02.0000000,192,Credit Card,Card,2025-02-04T13:52:11.5900000,2025-02-04T13:52:03.2640000
order_6775,2025-02-04T19:23:34.0000000,cust6775,Mason Lloyd,alexanderhernandez@example.org,event81,Movie,"01849 Gibson Turnpike
Port Isabel, NV 24961",A5,77,Cinema,Tuesday,19,payment_7775,2025-02-04T19:23:24.0000000,185,Credit Card,Card,2025-02-04T13:53:35.7840000,2025-02-04T13:53:25.2500000
order_6087,2025-02-04T19:22:46.0000000,cust6087,Eileen Martin,parsonskristy@example.net,event13,Concert,"125 George Course Suite 346
Port Carla, WA 80364",C3,58,Music,Tuesday,19,payment_7087,2025-02-04T19:22:36.0000000,197,Debit Card,Card,2025-02-04T13:52:47.1430000,2025-02-04T13:52:37.4860000
order_6163,2025-02-04T19:22:51.0000000,cust6163,Cesar Harris,rosalessusan@example.com,event26,Movie,"49193 Heather Points Suite 949
West Kristenstad, ID 80428",C5,80,Cinema,Tuesday,19,payment_7163,2025-02-04T19:22:41.0000000,167,Debit Card,Card,2025-02-04T13:52:52.4830000,2025-02-04T13:52:42.7810000
order_6571,2025-02-04T19:23:19.0000000,cust6571,Mrs. Mary Shaffer,justin47@example.com,event16,Movie,"0847 Drake Bypass
South Dustin, PR 80279",A7,65,Cinema,Tuesday,19,payment_7571,2025-02-04T19:23:10.0000000,146,Credit Card,Card,2025-02-04T13:53:21.0010000,2025-02-04T13:53:11.2030000
order_6059,2025-02-04T19:22:44.0000000,cust6059,Christopher Hernandez,william91@example.org,event5,Movie,"959 Travis Path Apt. 313
Bartonview, AK 69615",B3,56,Cinema,Tuesday,19,payment_7059,2025-02-04T19:22:34.0000000,113,PayPal,Online,2025-02-04T13:52:45.0180000,2025-02-04T13:52:35.6270000
order_7057,2025-02-04T19:23:55.0000000,cust7057,John Wilson,charlesbishop@example.com,event85,Play,"09144 Leslie Green Apt. 513
Garciamouth, HI 60842",B1,64,Theater,Tuesday,19,payment_8057,2025-02-04T19:23:43.0000000,107,Debit Card,Card,2025-02-04T13:53:56.0340000,2025-02-04T13:53:44.7570000
order_4033,2025-02-04T19:20:19.0000000,cust4033,Mark Brooks,jonesjonathan@example.com,event41,Movie,"1777 Ellis Crescent Suite 295
Port Kathryn, UT 40451",A9,56,Cinema,Tuesday,19,payment_5033,2025-02-04T19:20:12.0000000,102,PayPal,Online,2025-02-04T13:50:20.5510000,2025-02-04T13:50:13.6820000
order_5404,2025-02-04T19:21:57.0000000,cust5404,Gabriel Ortiz,ashleyjackson@example.net,event12,Play,"686 Young Village
North Thomasmouth, CT 29730",C4,70,Theater,Tuesday,19,payment_6404,2025-02-04T19:21:49.0000000,127,PayPal,Online,2025-02-04T13:51:58.4690000,2025-02-04T13:51:50.5440000
order_3202,2025-02-04T19:19:21.0000000,cust3202,Jennifer Adkins,hlopez@example.org,event12,Concert,"8688 Parker Knoll
North Kelsey, GU 67465",A7,55,Music,Tuesday,19,payment_4202,2025-02-04T19:19:15.0000000,153,PayPal,Online,2025-02-04T13:49:22.1860000,2025-02-04T13:49:16.7260000
order_4434,2025-02-04T19:20:49.0000000,cust4434,Cheryl May,whitney01@example.net,event28,Play,"060 Steve Way
Annaland, OH 71084",A4,74,Theater,Tuesday,19,payment_5434,2025-02-04T19:20:42.0000000,110,Credit Card,Card,2025-02-04T13:50:50.4040000,2025-02-04T13:50:43.2870000
order_5720,2025-02-04T19:22:19.0000000,cust5720,Dana Willis,keith82@example.org,event25,Play,"4175 Harris Trail
Lamberthaven, IL 78709",C8,58,Theater,Tuesday,19,payment_6720,2025-02-04T19:22:11.0000000,109,Debit Card,Card,2025-02-04T13:52:20.9350000,2025-02-04T13:52:12.1700000
order_7069,2025-02-04T19:23:55.0000000,cust7069,Sherry White,rachel12@example.org,event99,Play,"7970 Craig Mission Apt. 986
South Jennifer, DC 25179",A10,63,Theater,Tuesday,19,payment_8069,2025-02-04T19:23:44.0000000,168,Debit Card,Card,2025-02-04T13:53:56.8950000,2025-02-04T13:53:45.5790000
order_4035,2025-02-04T19:20:19.0000000,cust4035,Elizabeth Diaz,eboyer@example.org,event60,Play,"438 Lowery Centers Suite 063
Mendozatown, VT 30485",A2,95,Theater,Tuesday,19,payment_5035,2025-02-04T19:20:12.0000000,126,Credit Card,Card,2025-02-04T13:50:20.7070000,2025-02-04T13:50:13.8220000
order_6208,2025-02-04T19:22:54.0000000,cust6208,Jack Cameron,richard79@example.com,event100,Concert,"15931 Kemp Estates Apt. 447
Elainehaven, CO 62888",A5,50,Music,Tuesday,19,payment_7208,2025-02-04T19:22:45.0000000,200,PayPal,Online,2025-02-04T13:52:55.6900000,2025-02-04T13:52:46.0340000
order_5974,2025-02-04T19:22:37.0000000,cust5974,Mary Perkins,tanyaalvarado@example.com,event14,Play,"00055 Hendricks Light Suite 811
South Jacob, MH 75726",B1,51,Theater,Tuesday,19,payment_6974,2025-02-04T19:22:28.0000000,154,PayPal,Online,2025-02-04T13:52:38.8730000,2025-02-04T13:52:29.7180000
order_4033,2025-02-04T19:20:19.0000000,cust4033,Mark Brooks,jonesjonathan@example.com,event41,Movie,"1777 Ellis Crescent Suite 295
Port Kathryn, UT 40451",C1,80,Cinema,Tuesday,19,payment_5033,2025-02-04T19:20:12.0000000,102,PayPal,Online,2025-02-04T13:50:20.5510000,2025-02-04T13:50:13.6820000
order_5699,2025-02-04T19:22:18.0000000,cust5699,Billy Cortez,smithkeith@example.net,event37,Movie,"22219 Nicole Fort Apt. 520
East John, VI 78909",C9,60,Cinema,Tuesday,19,payment_6699,2025-02-04T19:22:09.0000000,171,Credit Card,Card,2025-02-04T13:52:19.4500000,2025-02-04T13:52:10.7480000
order_6446,2025-02-04T19:23:11.0000000,cust6446,Juan Roth,samantha06@example.com,event9,Concert,"39405 Fowler Lodge
Lake Sharon, WI 37341",C7,51,Music,Tuesday,19,payment_7446,2025-02-04T19:23:01.0000000,187,Credit Card,Card,2025-02-04T13:53:12.3450000,2025-02-04T13:53:02.5620000
order_6193,2025-02-04T19:22:53.0000000,cust6193,Anthony Johnson,shirley28@example.com,event66,Play,"655 Michael Spur
Arellanofort, NM 67088",A1,77,Theater,Tuesday,19,payment_7193,2025-02-04T19:22:44.0000000,171,Debit Card,Card,2025-02-04T13:52:54.6550000,2025-02-04T13:52:45.0310000
order_6812,2025-02-04T19:23:37.0000000,cust6812,Daniel Navarro,clin@example.com,event95,Play,"909 Fuller Drive
Wrightland, NY 45489",C8,64,Theater,Tuesday,19,payment_7812,2025-02-04T19:23:26.0000000,127,PayPal,Online,2025-02-04T13:53:38.4870000,2025-02-04T13:53:27.7400000
order_5852,2025-02-04T19:22:29.0000000,cust5852,John Gates,fergusonnatalie@example.net,event99,Concert,"455 Cheryl Parkway
Joneshaven, PR 92103",B5,100,Music,Tuesday,19,payment_6852,2025-02-04T19:22:20.0000000,143,Credit Card,Card,2025-02-04T13:52:30.2210000,2025-02-04T13:52:21.3600000
order_7001,2025-02-04T19:23:50.0000000,cust7001,Tracy Johnson,megan52@example.org,event6,Play,"Unit 0142 Box 7512
DPO AP 43337",C3,87,Theater,Tuesday,19,payment_8001,2025-02-04T19:23:39.0000000,177,Credit Card,Card,2025-02-04T13:53:51.9250000,2025-02-04T13:53:40.9600000
order_7318,2025-02-04T19:24:13.0000000,cust7318,Andre Mcintosh,laurensmith@example.net,event21,Play,"74420 James Drives
Migueltown, RI 76475",B5,52,Theater,Tuesday,19,payment_8318,2025-02-04T19:24:02.0000000,156,Credit Card,Card,2025-02-04T13:54:14.6920000,2025-02-04T13:54:03.0870000
order_3199,2025-02-04T19:19:20.0000000,cust3199,Deborah Silva,meyermiguel@example.org,event24,Play,"10992 Mckinney Wells Suite 195
Smithberg, VA 19963",C9,75,Theater,Tuesday,19,payment_4199,2025-02-04T19:19:15.0000000,142,PayPal,Online,2025-02-04T13:49:21.9810000,2025-02-04T13:49:16.4800000
order_3200,2025-02-04T19:19:21.0000000,cust3200,John Hoffman,brettcervantes@example.com,event59,Play,"846 Roberson Station
Jenniferborough, LA 34520",B10,75,Theater,Tuesday,19,payment_4200,2025-02-04T19:19:15.0000000,172,Debit Card,Card,2025-02-04T13:49:22.0590000,2025-02-04T13:49:16.5580000
order_3641,2025-02-04T19:19:51.0000000,cust3641,Marissa Hansen,tortiz@example.com,event85,Play,"152 Charles Branch Apt. 723
Lake Craigbury, KY 95117",A9,81,Theater,Tuesday,19,payment_4641,2025-02-04T19:19:45.0000000,186,Debit Card,Card,2025-02-04T13:49:52.7200000,2025-02-04T13:49:46.9140000
order_6063,2025-02-04T19:22:44.0000000,cust6063,Charles Robinson,kristopherbrown@example.org,event4,Play,"59325 Samantha Plain
New Marychester, WY 63562",C8,78,Theater,Tuesday,19,payment_7063,2025-02-04T19:22:34.0000000,175,Credit Card,Card,2025-02-04T13:52:45.3770000,2025-02-04T13:52:35.8930000
order_6528,2025-02-04T19:23:17.0000000,cust6528,Robert Miller,johnthomas@example.com,event90,Play,"49180 Jessica Roads Apt. 207
Mcintyrefurt, MD 34800",C2,94,Theater,Tuesday,19,payment_7528,2025-02-04T19:23:07.0000000,122,Credit Card,Card,2025-02-04T13:53:18.0650000,2025-02-04T13:53:08.1140000
order_7273,2025-02-04T19:24:10.0000000,cust7273,Robert Sparks,karlapage@example.com,event8,Play,"39405 Jessica Lake
Villamouth, VA 22763",B3,76,Theater,Tuesday,19,payment_8273,2025-02-04T19:23:59.0000000,121,Credit Card,Card,2025-02-04T13:54:11.3180000,2025-02-04T13:54:00.0170000
order_6083,2025-02-04T19:22:45.0000000,cust6083,Michelle Gill,colemandaniel@example.org,event83,Play,"USCGC Walters
FPO AA 93415",C9,65,Theater,Tuesday,19,payment_7083,2025-02-04T19:22:36.0000000,131,Debit Card,Card,2025-02-04T13:52:46.8740000,2025-02-04T13:52:37.2330000
order_6071,2025-02-04T19:22:44.0000000,cust6071,James Woods,laneandrew@example.net,event41,Movie,"90398 Bell Manors Apt. 733
South Peter, MS 68823",B10,97,Cinema,Tuesday,19,payment_7071,2025-02-04T19:22:35.0000000,154,Credit Card,Card,2025-02-04T13:52:45.9210000,2025-02-04T13:52:36.4370000
order_6146,2025-02-04T19:22:50.0000000,cust6146,Kelly Long,ambersmith@example.org,event57,Play,"2185 Sanchez Turnpike
Cuevasside, MD 88208",B2,82,Theater,Tuesday,19,payment_7146,2025-02-04T19:22:40.0000000,156,Credit Card,Card,2025-02-04T13:52:51.3270000,2025-02-04T13:52:41.5150000
order_6080,2025-02-04T19:22:45.0000000,cust6080,Philip Moore,nmartinez@example.org,event73,Play,"4146 Morrow Hollow Apt. 994
Weberburgh, GA 09950",A2,73,Theater,Tuesday,19,payment_7080,2025-02-04T19:22:36.0000000,200,Credit Card,Card,2025-02-04T13:52:46.6740000,2025-02-04T13:52:37.0180000
order_3201,2025-02-04T19:19:21.0000000,cust3201,Debbie Hernandez,mramirez@example.net,event11,Concert,"4610 Wright Locks
Jasonport, ID 84262",A1,83,Music,Tuesday,19,payment_4201,2025-02-04T19:19:15.0000000,109,Debit Card,Card,2025-02-04T13:49:22.1240000,2025-02-04T13:49:16.6480000
order_5001,2025-02-04T19:21:29.0000000,cust5001,Joseph Wiley,debramacdonald@example.com,event67,Concert,"73062 Alisha Drive Apt. 019
Lake Tonybury, PR 51810",C6,89,Music,Tuesday,19,payment_6001,2025-02-04T19:21:20.0000000,156,Debit Card,Card,2025-02-04T13:51:30.0920000,2025-02-04T13:51:21.9010000
order_6210,2025-02-04T19:22:54.0000000,cust6210,Mr. Craig Collier,emay@example.com,event23,Concert,"224 Andrew Drives Suite 414
West Amyburgh, VI 75647",B6,88,Music,Tuesday,19,payment_7210,2025-02-04T19:22:45.0000000,198,PayPal,Online,2025-02-04T13:52:55.8300000,2025-02-04T13:52:46.2370000
order_3202,2025-02-04T19:19:21.0000000,cust3202,Jennifer Adkins,hlopez@example.org,event12,Concert,"8688 Parker Knoll
North Kelsey, GU 67465",C7,99,Music,Tuesday,19,payment_4202,2025-02-04T19:19:15.0000000,153,PayPal,Online,2025-02-04T13:49:22.1860000,2025-02-04T13:49:16.7260000
order_4831,2025-02-04T19:21:16.0000000,cust4831,Brian Wood,hodgelindsay@example.net,event64,Play,"03026 Sellers Lock Suite 226
West Brandonburgh, MT 64337",A7,91,Theater,Tuesday,19,payment_5831,2025-02-04T19:21:09.0000000,154,Debit Card,Card,2025-02-04T13:51:17.9770000,2025-02-04T13:51:10.3710000
order_5653,2025-02-04T19:22:15.0000000,cust5653,Timothy Levine,davisolivia@example.org,event52,Concert,"998 Melissa Prairie
Port Joseph, OH 47798",A1,96,Music,Tuesday,19,payment_6653,2025-02-04T19:22:06.0000000,175,Credit Card,Card,2025-02-04T13:52:16.0750000,2025-02-04T13:52:07.6080000
order_5733,2025-02-04T19:22:20.0000000,cust5733,Billy Jackson Jr.,griffinmolly@example.org,event45,Concert,"52417 Perez Viaduct
New Kimberly, VA 11977",C10,69,Music,Tuesday,19,payment_6733,2025-02-04T19:22:12.0000000,113,PayPal,Online,2025-02-04T13:52:21.8140000,2025-02-04T13:52:13.0470000
order_6120,2025-02-04T19:22:48.0000000,cust6120,Dawn Espinoza,hernandezjohn@example.net,event61,Play,"PSC 1070, Box 0825
APO AA 80342",A2,86,Theater,Tuesday,19,payment_7120,2025-02-04T19:22:38.0000000,173,PayPal,Online,2025-02-04T13:52:49.4680000,2025-02-04T13:52:39.7180000
order_6866,2025-02-04T19:23:41.0000000,cust6866,Devin Hunter,frank06@example.com,event53,Play,"1881 Johnston Islands
Victoriamouth, MP 40833",B9,97,Theater,Tuesday,19,payment_7866,2025-02-04T19:23:30.0000000,179,Debit Card,Card,2025-02-04T13:53:42.2370000,2025-02-04T13:53:31.5220000
order_6780,2025-02-04T19:23:35.0000000,cust6780,Mackenzie Lee,danielnicholas@example.com,event78,Movie,"565 Christopher Springs
Kimberlyfort, NY 92700",B5,70,Cinema,Tuesday,19,payment_7780,2025-02-04T19:23:24.0000000,139,PayPal,Online,2025-02-04T13:53:36.1280000,2025-02-04T13:53:25.6100000
order_6593,2025-02-04T19:23:21.0000000,cust6593,Felicia Conrad,kimberlyelliott@example.com,event9,Movie,"327 Kayla Trace
Lake Abigail, NM 45619",A1,98,Cinema,Tuesday,19,payment_7593,2025-02-04T19:23:11.0000000,175,PayPal,Online,2025-02-04T13:53:22.5340000,2025-02-04T13:53:12.6560000
order_6116,2025-02-04T19:22:48.0000000,cust6116,Jennifer Ward,khunt@example.net,event26,Concert,"8548 Glover Extensions Apt. 271
Port Sheila, KY 29838",B2,54,Music,Tuesday,19,payment_7116,2025-02-04T19:22:38.0000000,149,Debit Card,Card,2025-02-04T13:52:49.1430000,2025-02-04T13:52:39.4400000
order_6711,2025-02-04T19:23:29.0000000,cust6711,Sara Kelley,oruiz@example.com,event41,Play,"7747 Dennis Gardens
Davidmouth, AZ 20188",B4,81,Theater,Tuesday,19,payment_7711,2025-02-04T19:23:19.0000000,137,PayPal,Online,2025-02-04T13:53:30.9560000,2025-02-04T13:53:20.7660000
order_3204,2025-02-04T19:19:21.0000000,cust3204,Bryan Neal DDS,bradleyortiz@example.com,event4,Movie,"Unit 6905 Box 6145
DPO AP 39988",A9,50,Cinema,Tuesday,19,payment_4204,2025-02-04T19:19:15.0000000,200,PayPal,Online,2025-02-04T13:49:22.3240000,2025-02-04T13:49:16.8400000
order_3890,2025-02-04T19:20:09.0000000,cust3890,Holly Page,singhoscar@example.com,event25,Play,"9755 Myers Crescent Suite 714
South Debraville, NJ 89903",A9,51,Theater,Tuesday,19,payment_4890,2025-02-04T19:20:02.0000000,200,Debit Card,Card,2025-02-04T13:50:10.3930000,2025-02-04T13:50:03.9940000
order_6269,2025-02-04T19:22:58.0000000,cust6269,Rebecca Foster,michaeljordan@example.net,event59,Play,"4911 Pham Manors
West Ian, GU 69528",C6,78,Theater,Tuesday,19,payment_7269,2025-02-04T19:22:49.0000000,157,Credit Card,Card,2025-02-04T13:52:59.8460000,2025-02-04T13:52:50.2690000
order_5740,2025-02-04T19:22:21.0000000,cust5740,Brooke Ward,petersonsherry@example.org,event10,Play,"9419 Kevin Ranch
Mooretown, AZ 42691",B3,93,Theater,Tuesday,19,payment_6740,2025-02-04T19:22:12.0000000,110,PayPal,Online,2025-02-04T13:52:22.3100000,2025-02-04T13:52:13.5450000
order_6756,2025-02-04T19:23:33.0000000,cust6756,Kristin Wang,underwoodtyler@example.net,event1,Play,"54631 Michael Spur
West Raymond, MD 23226",C9,62,Theater,Tuesday,19,payment_7756,2025-02-04T19:23:22.0000000,191,Debit Card,Card,2025-02-04T13:53:34.3620000,2025-02-04T13:53:23.9220000
order_6630,2025-02-04T19:23:24.0000000,cust6630,Henry Skinner,taylortara@example.org,event14,Movie,"4440 Davila Port
New Vanessa, MP 49577",B4,58,Cinema,Tuesday,19,payment_7630,2025-02-04T19:23:14.0000000,134,Credit Card,Card,2025-02-04T13:53:25.3460000,2025-02-04T13:53:15.2240000
order_6908,2025-02-04T19:23:44.0000000,cust6908,William Chapman,porterkelli@example.net,event65,Movie,"9323 Alexandra Springs
East Randy, WI 61250",C1,85,Cinema,Tuesday,19,payment_7908,2025-02-04T19:23:33.0000000,146,Debit Card,Card,2025-02-04T13:53:45.1440000,2025-02-04T13:53:34.5320000
order_4036,2025-02-04T19:20:19.0000000,cust4036,Jessica Meza,vincent04@example.com,event64,Concert,"668 Lynch Island
East Amy, MN 18780",B3,65,Music,Tuesday,19,payment_5036,2025-02-04T19:20:12.0000000,154,Debit Card,Card,2025-02-04T13:50:20.7790000,2025-02-04T13:50:13.8780000
order_6221,2025-02-04T19:22:55.0000000,cust6221,Carrie Anderson,michelle26@example.net,event70,Play,"0564 Cassandra Estates Suite 602
South Carrie, MT 26798",A2,55,Theater,Tuesday,19,payment_7221,2025-02-04T19:22:45.0000000,174,PayPal,Online,2025-02-04T13:52:56.5650000,2025-02-04T13:52:46.9870000
order_6713,2025-02-04T19:23:30.0000000,cust6713,Amanda Murphy,hartkim@example.com,event41,Movie,"05022 Stevens Course
East Anna, NM 60129",C5,77,Cinema,Tuesday,19,payment_7713,2025-02-04T19:23:19.0000000,166,Debit Card,Card,2025-02-04T13:53:31.1430000,2025-02-04T13:53:20.9070000
order_4039,2025-02-04T19:20:19.0000000,cust4039,Walter Orozco,christina31@example.net,event98,Concert,"89052 Alexis Cape
Jasonview, MP 90564",C6,84,Music,Tuesday,19,payment_5039,2025-02-04T19:20:13.0000000,191,Debit Card,Card,2025-02-04T13:50:20.9880000,2025-02-04T13:50:14.1040000
order_4038,2025-02-04T19:20:19.0000000,cust4038,Paige Lewis,bennettemma@example.org,event61,Play,"95719 Shannon Loaf Suite 833
Scotttown, MH 11415",A7,68,Theater,Tuesday,19,payment_5038,2025-02-04T19:20:13.0000000,108,Debit Card,Card,2025-02-04T13:50:20.9100000,2025-02-04T13:50:14.0260000
order_6458,2025-02-04T19:23:12.0000000,cust6458,Christopher Carpenter,jwade@example.com,event81,Play,"9676 Carrillo Ridges Suite 774
Paigetown, AR 40638",B7,50,Theater,Tuesday,19,payment_7458,2025-02-04T19:23:02.0000000,152,Credit Card,Card,2025-02-04T13:53:13.1430000,2025-02-04T13:53:03.3790000
order_5593,2025-02-04T19:22:10.0000000,cust5593,Amber Meyer,swright@example.net,event14,Concert,"4103 Michelle Plaza
Meghanmouth, IL 14552",A10,54,Music,Tuesday,19,payment_6593,2025-02-04T19:22:02.0000000,183,Credit Card,Card,2025-02-04T13:52:11.8760000,2025-02-04T13:52:03.5300000
